utterance_id	label	score
LA_E_4926566	spoof	0.355938
LA_E_1138678	spoof	0.355938
LA_E_1417956	spoof	0.355938
LA_E_7850804	spoof	-1.234712
LA_E_8481942	spoof	0.355938
LA_E_4322883	spoof	0.355938
LA_E_7657928	spoof	0.355938
LA_E_4842041	spoof	0.355938
LA_E_8276544	spoof	-4.443636
LA_E_2144297	spoof	0.355938
LA_E_1954189	spoof	0.355938
LA_E_2243448	spoof	0.355938
LA_E_4072842	spoof	0.355938
LA_E_9047082	spoof	0.355938
LA_E_2847390	spoof	0.355938
LA_E_6483464	spoof	0.355938
LA_E_7250067	spoof	0.355938
LA_E_6070797	spoof	-4.535254
LA_E_4198473	spoof	0.355938
LA_E_7025820	spoof	0.355938
LA_E_3639847	spoof	0.355938
LA_E_8861079	spoof	0.355938
LA_E_1604077	spoof	0.355938
LA_E_9331643	spoof	0.355938
LA_E_4490650	spoof	0.355938
LA_E_1241385	spoof	0.355938
LA_E_7636547	spoof	0.355938
LA_E_5212211	spoof	0.355938
LA_E_1615685	spoof	0.355938
LA_E_4552322	spoof	0.355938
LA_E_6676977	spoof	0.355938
LA_E_6986542	spoof	-2.830669
LA_E_2559085	spoof	-3.532650
LA_E_8156147	spoof	-2.913643
LA_E_9130462	spoof	-5.247156
LA_E_2663720	spoof	-7.517932
LA_E_4634485	spoof	0.355938
LA_E_7455585	spoof	-8.301072
LA_E_5239409	spoof	0.355938
LA_E_6925018	spoof	0.355938
LA_E_3249512	spoof	-8.317436
LA_E_1747305	spoof	-5.240607
LA_E_4182650	spoof	-7.301610
LA_E_3514887	spoof	1.540868
LA_E_6663577	spoof	0.355938
LA_E_7304632	spoof	0.355938
LA_E_8255258	spoof	0.355938
LA_E_4793407	spoof	0.355938
LA_E_2676772	spoof	-3.163854
LA_E_6461194	spoof	0.355938
LA_E_8656977	spoof	0.355938
LA_E_1076580	spoof	0.355938
LA_E_6765897	spoof	0.355938
LA_E_9954682	spoof	0.355938
LA_E_7142692	spoof	0.355938
LA_E_3896434	spoof	0.355938
LA_E_8685322	spoof	2.498500
LA_E_4155250	spoof	0.355938
LA_E_6230883	spoof	0.355938
LA_E_7854670	spoof	0.355938
LA_E_5382925	spoof	0.355938
LA_E_4524259	spoof	-4.264994
LA_E_5453605	spoof	-5.630479
LA_E_1181488	spoof	0.355938
LA_E_4362129	spoof	0.355938
LA_E_9943168	spoof	0.355938
LA_E_8656574	spoof	0.355938
LA_E_8243226	spoof	0.355938
LA_E_2178990	spoof	0.355938
LA_E_9221671	spoof	0.355938
LA_E_2940663	spoof	1.666427
LA_E_6837280	spoof	0.355938
LA_E_7897357	spoof	0.355938
LA_E_9061486	spoof	-2.136518
LA_E_3367212	spoof	-5.564348
LA_E_9556578	spoof	0.355938
LA_E_3714765	spoof	0.355938
LA_E_5029223	spoof	0.355938
LA_E_7533389	spoof	0.355938
LA_E_8268494	spoof	0.355938
LA_E_7388152	spoof	0.355938
LA_E_7148094	spoof	0.355938
LA_E_1705584	spoof	0.355938
LA_E_3774364	spoof	-1.927569
LA_E_2297894	spoof	-1.310244
LA_E_1551705	spoof	-6.201577
LA_E_5590876	spoof	0.355938
LA_E_2282569	spoof	0.355938
LA_E_7148772	spoof	0.355938
LA_E_8175474	spoof	-6.587230
LA_E_5808166	spoof	-7.362745
LA_E_8687137	spoof	-3.614284
LA_E_2493507	spoof	0.355938
LA_E_3456032	spoof	0.355938
LA_E_5592536	spoof	0.355938
LA_E_7892461	spoof	0.355938
LA_E_8263258	spoof	0.355938
LA_E_7105444	spoof	0.355938
LA_E_5702445	spoof	0.355938
LA_E_7463976	spoof	-2.131879
LA_E_4207513	spoof	0.355938
LA_E_7149208	spoof	0.355938
LA_E_8567804	spoof	-6.018202
LA_E_2994853	spoof	-4.297870
LA_E_5483570	spoof	-7.789666
LA_E_4147641	spoof	-8.366775
LA_E_2912740	spoof	0.355938
LA_E_9689878	spoof	-7.396241
LA_E_1416333	spoof	-9.635324
LA_E_5900011	spoof	-9.388770
LA_E_3321562	spoof	-8.043236
LA_E_5637464	spoof	-6.521572
LA_E_3887661	spoof	-6.289478
LA_E_5548038	spoof	-6.676531
LA_E_1294712	spoof	0.355938
LA_E_1316035	spoof	0.355938
LA_E_4877134	spoof	-5.896693
LA_E_3461534	spoof	-4.308221
LA_E_9763916	spoof	-7.646733
LA_E_8949527	spoof	-8.433741
LA_E_5575672	spoof	0.355938
LA_E_2703379	spoof	-7.356702
LA_E_7171075	spoof	-9.591465
LA_E_6583350	spoof	-9.371332
LA_E_9812866	spoof	-8.053797
LA_E_5741451	spoof	-6.542149
LA_E_6839125	spoof	-6.281893
LA_E_6246469	spoof	-6.727124
LA_E_5040695	spoof	0.355938
LA_E_8967431	spoof	-9.406940
LA_E_7314523	spoof	-6.663844
LA_E_1744600	spoof	-4.481729
LA_E_8618120	spoof	0.355938
LA_E_7004016	spoof	-9.183500
LA_E_8275393	spoof	0.355938
LA_E_9144127	spoof	-7.523604
LA_E_7736226	spoof	-10.607876
LA_E_7498222	spoof	-9.330724
LA_E_5560862	spoof	-8.689466
LA_E_4467775	spoof	-7.160281
LA_E_5436391	spoof	0.355938
LA_E_4987380	spoof	-7.208815
LA_E_9565880	spoof	0.355938
LA_E_9894926	spoof	0.355938
LA_E_4312264	spoof	0.355938
LA_E_9239835	spoof	0.355938
LA_E_2503101	spoof	-6.745441
LA_E_4644407	spoof	0.355938
LA_E_3060197	spoof	0.355938
LA_E_5730684	spoof	-9.168823
LA_E_3891205	spoof	0.355938
LA_E_2128225	spoof	-10.554756
LA_E_9964154	spoof	-9.507715
LA_E_7648305	spoof	0.355938
LA_E_6826189	spoof	-7.613554
LA_E_5026497	spoof	-8.318802
LA_E_5765495	spoof	0.355938
LA_E_7657355	spoof	-4.929457
LA_E_6102692	spoof	-4.122708
LA_E_8409309	spoof	-6.946437
LA_E_7845708	spoof	-6.949403
LA_E_9838224	spoof	-8.377256
LA_E_9548920	spoof	-7.072660
LA_E_4076539	spoof	-5.999915
LA_E_2094466	spoof	-6.214157
LA_E_8287993	spoof	0.355938
LA_E_9188164	spoof	0.355938
LA_E_8272147	spoof	-4.101076
LA_E_9228331	spoof	-3.802685
LA_E_4255201	spoof	-5.612091
LA_E_6151598	spoof	0.355938
LA_E_9197528	spoof	0.355938
LA_E_7705986	spoof	-7.465852
LA_E_1012584	spoof	0.355938
LA_E_3548761	spoof	-9.383333
LA_E_6195415	spoof	0.355938
LA_E_5758324	spoof	0.355938
LA_E_7658581	spoof	0.355938
LA_E_5450468	spoof	0.355938
LA_E_7746847	spoof	0.355938
LA_E_1927310	spoof	0.355938
LA_E_8265676	spoof	-4.880155
LA_E_9601431	spoof	-3.873750
LA_E_9757355	spoof	-7.008663
LA_E_1845496	spoof	-8.233669
LA_E_4137666	spoof	-6.034547
LA_E_7130468	spoof	-6.757938
LA_E_8396636	spoof	-8.533198
LA_E_3233973	spoof	-9.104258
LA_E_7303995	spoof	-7.414734
LA_E_5759265	spoof	-6.208990
LA_E_3675357	spoof	-5.967549
LA_E_8548968	spoof	-4.837247
LA_E_9873693	spoof	-6.838829
LA_E_5989758	spoof	0.355938
LA_E_9420766	spoof	0.355938
LA_E_2351772	spoof	0.355938
LA_E_7678762	spoof	0.355938
LA_E_2564641	spoof	0.355938
LA_E_6846574	spoof	-5.835968
LA_E_3708790	spoof	-6.637793
LA_E_6035543	spoof	0.355938
LA_E_7890398	spoof	-10.114351
LA_E_3296945	spoof	0.355938
LA_E_8181654	spoof	0.355938
LA_E_7573212	spoof	-4.872315
LA_E_8698315	spoof	-4.753983
LA_E_8422889	spoof	0.355938
LA_E_2594905	spoof	-11.449528
LA_E_9650362	spoof	-8.101131
LA_E_8125744	spoof	-7.536943
LA_E_9982837	bonafide	2.932294
LA_E_6688759	bonafide	0.355938
LA_E_4863670	bonafide	1.128568
LA_E_7232355	bonafide	0.355938
LA_E_2433986	bonafide	2.619463
LA_E_2190692	bonafide	0.355938
LA_E_1127184	bonafide	3.655208
LA_E_8773290	bonafide	3.700421
LA_E_9674629	bonafide	3.589668
LA_E_9612172	bonafide	3.077581
LA_E_6715454	bonafide	0.355938
LA_E_3455248	bonafide	0.355938
LA_E_8180201	bonafide	0.355938
LA_E_2506286	bonafide	4.148443
LA_E_3936529	bonafide	3.364366
LA_E_2348565	bonafide	0.355938
LA_E_1952140	bonafide	2.858523
LA_E_6876055	bonafide	0.355938
LA_E_3309280	bonafide	1.004367
LA_E_3923338	bonafide	0.355938
LA_E_2247355	bonafide	2.613566
LA_E_7973662	bonafide	0.355938
LA_E_6412393	bonafide	3.734957
LA_E_3521780	bonafide	3.261431
LA_E_8262535	bonafide	3.740891
LA_E_4212916	bonafide	3.569279
LA_E_6034591	bonafide	3.200536
LA_E_7920753	bonafide	0.355938
LA_E_4135514	bonafide	4.447087
LA_E_7946836	bonafide	3.298721
LA_E_9948729	bonafide	0.355938
LA_E_5303838	bonafide	0.355938
LA_E_9327136	bonafide	4.131434
LA_E_8503625	bonafide	3.174448
LA_E_4641475	bonafide	0.355938
LA_E_5580703	bonafide	2.148314
LA_E_5454202	bonafide	0.355938
LA_E_6057552	bonafide	0.355938
LA_E_2047926	bonafide	0.355938
LA_E_9456807	bonafide	0.616613
LA_E_9037589	bonafide	0.355938
LA_E_1461172	bonafide	0.355938
LA_E_2497091	bonafide	2.246550
LA_E_1195896	bonafide	0.416597
LA_E_6664009	bonafide	-1.132973
LA_E_4890285	bonafide	0.265003
LA_E_4765273	bonafide	0.355938
LA_E_6610290	bonafide	3.083719
LA_E_6054289	bonafide	1.377286
LA_E_8851282	bonafide	2.717630
LA_E_5304650	bonafide	0.355938
LA_E_8821613	bonafide	1.393748
LA_E_3461149	bonafide	0.355938
LA_E_2752620	bonafide	0.355938
LA_E_9110316	bonafide	0.082818
LA_E_8402805	bonafide	0.355938
LA_E_1667481	bonafide	-1.421150
LA_E_1319497	bonafide	0.355938
LA_E_5664126	bonafide	0.355938
LA_E_5585337	bonafide	0.355938
LA_E_9610995	bonafide	0.355938
LA_E_8124202	bonafide	0.355938
LA_E_3154521	bonafide	0.396109
LA_E_4711205	bonafide	0.355938
LA_E_2637043	bonafide	1.034063
LA_E_9484728	bonafide	0.355938
LA_E_6699831	bonafide	0.355938
LA_E_3242510	bonafide	2.024113
LA_E_1556985	bonafide	0.355938
LA_E_2082816	bonafide	5.641479
LA_E_8905482	bonafide	0.355938
LA_E_1209220	bonafide	0.355938
LA_E_1322510	bonafide	5.291707
LA_E_3628354	bonafide	0.355938
LA_E_3757319	bonafide	5.408722
LA_E_6826827	bonafide	5.088015
LA_E_9209792	bonafide	0.355938
LA_E_5973161	bonafide	5.732364
LA_E_7043879	bonafide	0.355938
LA_E_7272316	bonafide	5.681880
LA_E_8508300	bonafide	-3.098869
LA_E_2123253	bonafide	0.355938
LA_E_9080567	bonafide	0.355938
LA_E_1319108	bonafide	5.238593
LA_E_5095408	bonafide	0.355938
LA_E_1807765	bonafide	0.355938
LA_E_2009302	bonafide	0.355938
LA_E_1764305	bonafide	0.355938
LA_E_6230363	bonafide	0.355938
LA_E_8452615	bonafide	0.355938
LA_E_8939500	bonafide	0.355938
LA_E_8567368	bonafide	0.355938
LA_E_8147365	bonafide	0.355938
LA_E_7982009	bonafide	0.355938
LA_E_8215746	bonafide	5.712413
LA_E_7972727	bonafide	0.355938
LA_E_6049724	bonafide	5.609948
LA_E_9151731	bonafide	5.034278
LA_E_6391570	bonafide	0.355938
LA_E_6837413	bonafide	0.355938
LA_E_7546156	bonafide	0.355938
LA_E_3704722	bonafide	0.355938
LA_E_7042881	bonafide	0.355938
LA_E_3413263	bonafide	5.500665
LA_E_6062505	bonafide	0.355938
LA_E_2399646	bonafide	4.698200
LA_E_4046838	bonafide	2.331281
LA_E_6621318	bonafide	5.429713
LA_E_6510971	bonafide	0.355938
LA_E_3873461	bonafide	5.408717
LA_E_9132336	bonafide	5.257677
LA_E_2239692	bonafide	0.355938
LA_E_9943150	bonafide	5.819668
LA_E_5642416	bonafide	0.355938
LA_E_6196215	bonafide	5.616995
LA_E_3559183	bonafide	5.136016
LA_E_6231927	bonafide	0.355938
LA_E_4886621	bonafide	5.158125
LA_E_2805419	bonafide	5.222229
LA_E_9569055	bonafide	5.842712
LA_E_6431209	bonafide	3.857979
LA_E_6120457	bonafide	0.355938
LA_E_4266160	bonafide	4.185530
LA_E_7793260	bonafide	3.752159
LA_E_7488569	bonafide	3.161839
LA_E_6648953	bonafide	3.375357
LA_E_7178598	bonafide	4.604050
LA_E_9972732	bonafide	3.311727
LA_E_7061833	bonafide	0.423312
LA_E_4074567	bonafide	0.355938
LA_E_8087059	bonafide	-0.356502
LA_E_7648713	bonafide	0.897838
LA_E_7172086	bonafide	1.910460
LA_E_5887592	bonafide	0.355938
LA_E_1059127	bonafide	0.355938
LA_E_7440482	bonafide	0.355938
LA_E_9963552	bonafide	2.259071
LA_E_7006318	bonafide	0.942740
LA_E_9059574	bonafide	5.681603
LA_E_2869271	bonafide	0.355938
LA_E_1475565	bonafide	0.355938
LA_E_4329745	bonafide	5.126249
LA_E_8278251	bonafide	0.355938
LA_E_9626613	bonafide	0.355938
LA_E_8630784	bonafide	0.355938
LA_E_7604948	bonafide	0.355938
LA_E_1202434	bonafide	0.355938
LA_E_3707415	bonafide	0.355938
LA_E_5412345	bonafide	6.103133
LA_E_2899237	bonafide	4.847430
LA_E_5623696	bonafide	0.355938
LA_E_5999590	bonafide	5.102397
LA_E_8320056	bonafide	0.355938
LA_E_9607902	spoof	-8.481353
LA_E_6151371	spoof	-7.014622
LA_E_8481041	spoof	-8.464582
LA_E_5265235	spoof	0.355938
LA_E_4230270	spoof	-6.887909
LA_E_9477487	spoof	0.355938
LA_E_1697122	spoof	-8.066407
LA_E_9041624	spoof	-5.466495
LA_E_4595347	spoof	-8.734777
LA_E_5011984	spoof	0.355938
LA_E_3427903	spoof	0.355938
LA_E_4521454	spoof	-8.208448
LA_E_7851511	spoof	0.355938
LA_E_1558700	spoof	-6.993120
LA_E_9971617	spoof	-8.510850
LA_E_3542257	spoof	0.355938
LA_E_4192834	spoof	-6.909070
LA_E_5135416	spoof	0.355938
LA_E_3728465	spoof	-8.147191
LA_E_7064304	spoof	-5.515362
LA_E_2224998	spoof	-8.819644
LA_E_5154290	spoof	0.355938
LA_E_2486189	spoof	-9.026959
LA_E_9040923	spoof	0.355938
LA_E_9958058	spoof	0.355938
LA_E_6504018	spoof	0.355938
LA_E_2369684	spoof	-7.041626
LA_E_6643622	spoof	0.355938
LA_E_9915995	spoof	0.355938
LA_E_4928027	spoof	-6.895531
LA_E_4586974	spoof	0.355938
LA_E_9405448	spoof	-8.095890
LA_E_9637163	spoof	-6.604749
LA_E_5716333	spoof	-8.172879
LA_E_5793931	spoof	0.355938
LA_E_1426034	spoof	-8.790782
LA_E_9656425	spoof	0.355938
LA_E_2609699	spoof	-8.477876
LA_E_1939499	spoof	-7.359337
LA_E_2361578	spoof	-9.649923
LA_E_6213005	spoof	-8.510570
LA_E_2918625	spoof	-7.773844
LA_E_9220880	spoof	-8.778313
LA_E_1381111	spoof	-9.331074
LA_E_3635975	spoof	-11.649449
LA_E_4831425	spoof	-10.003765
LA_E_4703497	spoof	-5.316844
LA_E_7709064	spoof	-5.825372
LA_E_2840131	spoof	0.355938
LA_E_1659029	spoof	-4.385921
LA_E_3177290	spoof	-4.846790
LA_E_7278877	spoof	0.355938
LA_E_1667342	spoof	-4.179063
LA_E_7794926	spoof	0.355938
LA_E_8700536	spoof	-4.141595
LA_E_9216668	spoof	-6.856518
LA_E_5761301	spoof	0.355938
LA_E_9614431	spoof	-7.517395
LA_E_4777911	spoof	0.355938
LA_E_4349108	spoof	0.355938
LA_E_2778155	spoof	0.355938
LA_E_5656340	spoof	-4.495904
LA_E_2422477	spoof	0.355938
LA_E_3972020	spoof	0.355938
LA_E_9557379	spoof	-3.803604
LA_E_4355550	spoof	0.355938
LA_E_3089797	spoof	0.355938
LA_E_3886199	spoof	-3.920869
LA_E_4644686	spoof	0.355938
LA_E_5643292	spoof	-7.283452
LA_E_6233015	spoof	0.355938
LA_E_8402270	spoof	-5.546862
LA_E_5201983	spoof	0.355938
LA_E_6828886	spoof	-4.058290
LA_E_5777440	spoof	-4.980052
LA_E_6730608	spoof	0.355938
LA_E_5546093	spoof	-3.699933
LA_E_2569878	spoof	0.355938
LA_E_8610195	spoof	-3.292612
LA_E_7369914	spoof	-6.610695
LA_E_9036526	spoof	-9.004396
LA_E_5680478	spoof	-6.890415
LA_E_4773798	spoof	0.355938
LA_E_9704564	spoof	-7.308644
LA_E_9464364	spoof	-7.220240
LA_E_2918501	spoof	-6.314455
LA_E_2455952	spoof	0.355938
LA_E_5940359	spoof	-7.157415
LA_E_2513038	spoof	0.355938
LA_E_1635900	spoof	-7.766132
LA_E_2317699	spoof	-6.223228
LA_E_8800312	spoof	-8.241712
LA_E_2775880	spoof	-7.503991
LA_E_3826611	spoof	-9.279350
LA_E_7201332	spoof	-5.852589
LA_E_7251148	spoof	-3.942311
LA_E_4753217	spoof	-2.655275
LA_E_4724746	spoof	0.355938
LA_E_6715902	spoof	-5.639111
LA_E_1124529	spoof	0.355938
LA_E_2214156	spoof	-4.605638
LA_E_3086341	spoof	-4.535736
LA_E_7421866	spoof	0.355938
LA_E_8861734	spoof	-8.321991
LA_E_7680493	spoof	-9.207433
LA_E_9005967	spoof	0.355938
LA_E_2397092	spoof	0.355938
LA_E_4127305	spoof	-9.634069
LA_E_2562345	spoof	-10.883378
LA_E_5395795	spoof	0.355938
LA_E_9514500	spoof	0.355938
LA_E_5754470	spoof	-6.033032
LA_E_1542995	spoof	0.355938
LA_E_4550013	spoof	-8.261175
LA_E_2724083	spoof	0.355938
LA_E_4717133	spoof	-9.199015
LA_E_7635404	spoof	0.355938
LA_E_6263621	spoof	0.355938
LA_E_7006331	spoof	-9.417184
LA_E_2120319	spoof	0.355938
LA_E_6377399	spoof	-10.945336
LA_E_1311740	spoof	0.355938
LA_E_2410954	spoof	-9.266836
LA_E_3810972	spoof	0.355938
LA_E_9931249	spoof	-6.002096
LA_E_4925441	spoof	0.355938
LA_E_9705287	spoof	0.355938
LA_E_8587546	spoof	0.355938
LA_E_8632022	spoof	0.355938
LA_E_6325152	spoof	0.355938
LA_E_7652808	spoof	0.355938
LA_E_2243798	spoof	0.355938
LA_E_4128317	spoof	-8.582357
LA_E_2919748	spoof	0.355938
LA_E_4297891	spoof	-9.251748
LA_E_8270147	spoof	0.355938
LA_E_1708006	spoof	0.355938
LA_E_2506457	spoof	0.355938
LA_E_6811605	spoof	0.355938
LA_E_2025346	spoof	-7.580981
LA_E_7178190	spoof	-10.624437
LA_E_3608848	spoof	-9.832726
LA_E_1741506	spoof	-9.948196
LA_E_6582196	spoof	-9.466394
LA_E_8212143	spoof	-8.502534
LA_E_3066649	spoof	0.355938
LA_E_7709158	spoof	0.355938
LA_E_4018692	spoof	-10.711400
LA_E_2668212	spoof	-8.372555
LA_E_9820224	spoof	-5.497519
LA_E_5360355	spoof	0.355938
LA_E_8908050	spoof	-8.019245
LA_E_1663867	spoof	-7.418459
LA_E_6692903	spoof	0.355938
LA_E_8361195	spoof	0.355938
LA_E_7975153	spoof	0.355938
LA_E_4462817	spoof	-10.113667
LA_E_1452108	spoof	0.355938
LA_E_1655010	spoof	0.355938
LA_E_1965523	spoof	0.355938
LA_E_2291488	spoof	-5.797858
LA_E_4843270	spoof	0.355938
LA_E_5477371	spoof	0.355938
LA_E_5102896	spoof	0.355938
LA_E_6243762	spoof	0.355938
LA_E_5395740	spoof	0.355938
LA_E_3824978	spoof	0.355938
LA_E_5824135	spoof	0.355938
LA_E_2487190	spoof	0.355938
LA_E_3251853	spoof	-9.270336
LA_E_8882675	spoof	0.355938
LA_E_9479593	spoof	0.355938
LA_E_2773136	spoof	0.355938
LA_E_7517579	spoof	0.355938
LA_E_1239670	spoof	0.355938
LA_E_2769086	spoof	-6.554711
LA_E_9723953	spoof	-7.784361
LA_E_9830354	spoof	-7.891361
LA_E_2727179	spoof	-6.879713
LA_E_4357473	spoof	0.355938
LA_E_2639483	spoof	-7.949381
LA_E_7810591	spoof	0.355938
LA_E_4348523	spoof	-9.846454
LA_E_7096369	spoof	-7.510344
LA_E_7002002	spoof	0.355938
LA_E_8322613	spoof	-5.051926
LA_E_6456684	spoof	-6.734662
LA_E_7077082	spoof	0.355938
LA_E_9827013	spoof	0.355938
LA_E_6125343	spoof	0.355938
LA_E_1138076	spoof	-7.415542
LA_E_3107514	spoof	0.355938
LA_E_6086377	spoof	-7.069085
LA_E_5771974	spoof	0.355938
LA_E_1789795	spoof	-9.164003
LA_E_2931600	spoof	-9.466988
LA_E_5813367	spoof	-10.453995
LA_E_1454185	spoof	0.355938
LA_E_9480783	spoof	-5.850522
LA_E_4669348	spoof	0.355938
LA_E_2127411	spoof	0.355938
LA_E_3876354	spoof	0.355938
LA_E_2595054	spoof	0.355938
LA_E_1560849	spoof	-6.605654
LA_E_6765315	spoof	0.355938
LA_E_6159417	spoof	0.355938
LA_E_2248889	spoof	-7.625136
LA_E_6833499	spoof	-11.321535
LA_E_2717862	spoof	0.355938
LA_E_6631633	spoof	-10.965184
LA_E_9844784	spoof	-9.166172
LA_E_3097640	spoof	-9.824124
LA_E_1822211	spoof	-10.272112
LA_E_7143453	spoof	-9.222685
LA_E_4449992	spoof	-10.079844
LA_E_4996962	spoof	-10.075211
LA_E_1826801	spoof	-11.036153
LA_E_1437643	spoof	-8.750716
LA_E_2689043	spoof	-10.237423
LA_E_5280028	spoof	-7.642850
LA_E_1477351	spoof	-11.385876
LA_E_2618643	spoof	0.355938
LA_E_9351654	spoof	-10.966841
LA_E_7533569	spoof	-9.200245
LA_E_7413330	spoof	-9.893026
LA_E_8070787	spoof	-10.820224
LA_E_1435948	spoof	-9.143327
LA_E_5420207	spoof	-10.082183
LA_E_4048623	spoof	-10.077785
LA_E_1821787	spoof	-11.182613
LA_E_8638748	spoof	-8.648542
LA_E_3215515	spoof	-10.303160
LA_E_7632266	spoof	-7.040071
LA_E_8548354	spoof	0.355938
LA_E_6763913	spoof	0.355938
LA_E_4669430	spoof	-10.194397
LA_E_9736842	spoof	-8.310659
LA_E_7762808	spoof	-8.510954
LA_E_6625635	spoof	-9.739114
LA_E_3675592	spoof	-8.779068
LA_E_1458698	spoof	-8.898061
LA_E_5765186	spoof	-9.597370
LA_E_2411073	spoof	-10.318711
LA_E_8157902	spoof	-7.595725
LA_E_4654586	spoof	-9.076822
LA_E_6976178	spoof	0.355938
LA_E_5511492	spoof	0.355938
LA_E_4738739	spoof	0.355938
LA_E_7102690	spoof	0.355938
LA_E_1849458	spoof	0.355938
LA_E_3141579	spoof	0.355938
LA_E_6653456	spoof	0.355938
LA_E_5863868	spoof	-6.936838
LA_E_3181750	spoof	-10.344631
LA_E_1220908	spoof	-7.297964
LA_E_9905010	spoof	-9.260588
LA_E_1914814	spoof	-8.375646
LA_E_9773227	spoof	-8.555383
LA_E_5249674	spoof	-8.038705
LA_E_6913903	spoof	-9.110344
LA_E_1616402	spoof	-8.662023
LA_E_2845372	spoof	0.355938
LA_E_5415541	spoof	0.355938
LA_E_4902558	spoof	0.355938
LA_E_5019789	spoof	0.355938
LA_E_6132174	spoof	0.355938
LA_E_2775073	spoof	-8.845208
LA_E_3718739	spoof	0.355938
LA_E_6476997	spoof	-8.757425
LA_E_7674456	spoof	-9.159554
LA_E_4370657	spoof	0.355938
LA_E_3448939	spoof	-10.758904
LA_E_4032108	spoof	-8.151423
LA_E_6730827	spoof	0.355938
LA_E_2463171	spoof	-7.521039
LA_E_3076865	spoof	-10.313465
LA_E_5811712	spoof	-7.657070
LA_E_3568188	spoof	-9.394841
LA_E_9703255	spoof	-8.742134
LA_E_1921672	spoof	-8.366749
LA_E_1346771	spoof	-8.266797
LA_E_3322640	spoof	-8.798965
LA_E_4647958	spoof	-9.188091
LA_E_8513351	spoof	-8.425360
LA_E_2065990	spoof	0.355938
LA_E_8383453	spoof	0.355938
LA_E_8679770	spoof	-10.768253
LA_E_7374197	spoof	-11.228602
LA_E_8554847	spoof	-10.288192
LA_E_4556228	spoof	-9.793522
LA_E_9437385	spoof	0.355938
LA_E_9207415	spoof	-9.237598
LA_E_8798162	spoof	0.355938
LA_E_5105326	spoof	0.355938
LA_E_1423951	spoof	0.355938
LA_E_6207421	spoof	-6.289629
LA_E_8675505	spoof	-9.487593
LA_E_5618611	spoof	-8.192161
LA_E_8148692	spoof	-8.277264
LA_E_2413587	spoof	-9.666930
LA_E_2762169	spoof	-8.611729
LA_E_6390230	spoof	-9.424382
LA_E_5659018	spoof	0.355938
LA_E_4669109	spoof	-5.674167
LA_E_7027851	spoof	-5.104130
LA_E_6780493	spoof	0.355938
LA_E_9919010	spoof	-5.426824
LA_E_6596685	spoof	-3.701832
LA_E_6442901	spoof	0.355938
LA_E_2106606	spoof	-8.242476
LA_E_6258282	spoof	-6.445274
LA_E_7577113	spoof	0.355938
LA_E_9505474	spoof	-5.705356
LA_E_8246260	spoof	-4.955375
LA_E_3644394	spoof	0.355938
LA_E_8248060	spoof	0.355938
LA_E_3639785	spoof	-7.174851
LA_E_6719640	spoof	-5.371617
LA_E_8501162	spoof	-3.643462
LA_E_9358061	spoof	0.355938
LA_E_7955331	spoof	-8.097939
LA_E_7135736	spoof	-6.347715
LA_E_7802737	spoof	0.355938
LA_E_3422148	spoof	-6.635853
LA_E_3341478	spoof	-5.828102
LA_E_4965017	spoof	0.355938
LA_E_6508547	spoof	-5.778044
LA_E_1478466	spoof	0.355938
LA_E_6736175	spoof	-7.895745
LA_E_6145417	spoof	-5.572324
LA_E_5150086	spoof	-5.167737
LA_E_2084688	spoof	-6.409329
LA_E_9501932	spoof	-7.125949
LA_E_5193611	spoof	-5.870230
LA_E_7166215	spoof	-6.442303
LA_E_2355073	spoof	0.355938
LA_E_4979869	spoof	-8.305069
LA_E_9898458	spoof	0.355938
LA_E_1237796	spoof	-7.681703
LA_E_6829124	spoof	-6.137558
LA_E_3705294	spoof	-5.069389
LA_E_6950317	spoof	-7.007244
LA_E_3405518	spoof	0.355938
LA_E_7232215	spoof	0.355938
LA_E_1435431	spoof	-3.288498
LA_E_9582535	spoof	-1.836045
LA_E_6616835	spoof	0.355938
LA_E_4472984	spoof	-4.452755
LA_E_5955675	spoof	-2.325894
LA_E_4467865	spoof	-1.046170
LA_E_8616094	spoof	-4.405375
LA_E_4778366	spoof	-4.651495
LA_E_8523742	spoof	-3.532237
LA_E_9725963	spoof	0.355938
LA_E_7315957	spoof	0.355938
LA_E_6292213	spoof	-0.986957
LA_E_8417470	spoof	0.355938
LA_E_5413121	spoof	0.355938
LA_E_4821507	spoof	-4.763577
LA_E_3024043	spoof	0.355938
LA_E_6392962	spoof	-0.816822
LA_E_4224033	spoof	0.355938
LA_E_7703604	spoof	-5.438476
LA_E_8765698	spoof	0.355938
LA_E_2343888	spoof	0.355938
LA_E_3009561	spoof	-3.240340
LA_E_7922460	spoof	-1.139722
LA_E_8856379	spoof	0.355938
LA_E_9871461	spoof	0.355938
LA_E_1311481	spoof	-4.538502
LA_E_9147859	spoof	-2.182985
LA_E_8820100	spoof	0.355938
LA_E_7901695	spoof	-4.927230
LA_E_5380605	spoof	-3.808427
LA_E_2376544	spoof	0.355938
LA_E_4217735	spoof	-7.054101
LA_E_4211070	spoof	0.355938
LA_E_8584525	spoof	0.355938
LA_E_9267440	spoof	-8.782072
LA_E_7449208	spoof	-4.826700
LA_E_4364146	spoof	-6.097965
LA_E_7374389	spoof	0.355938
LA_E_6984394	spoof	0.355938
LA_E_7024567	spoof	0.355938
LA_E_6220076	spoof	-8.780165
LA_E_9436818	spoof	0.355938
